psi_in,u_in,x_in,y_in,psi_hat,x_hat,y_hat,u_hat
3.130831,0.132646,4.462391,0.619308,12.984916,-3.334683,-1.937997,0.583212
3.131276,0.132929,4.461092,0.621984,12.984821,-3.337192,-1.937887,0.583223
3.131720,0.133211,4.459788,0.624660,12.984720,-3.339700,-1.937775,0.583235
3.132165,0.133494,4.458480,0.627335,12.984613,-3.342208,-1.937662,0.583246
3.132609,0.133777,4.457168,0.630010,12.984500,-3.344717,-1.937548,0.583258
3.133053,0.134059,4.455852,0.632684,12.984380,-3.347225,-1.937434,0.583269
3.133498,0.134341,4.454533,0.635358,12.984254,-3.349734,-1.937317,0.583281
3.133942,0.134624,4.453209,0.638031,12.984123,-3.352242,-1.937200,0.583292
3.134386,0.134906,4.451881,0.640704,12.983984,-3.354750,-1.937082,0.583303
3.134830,0.135188,4.450549,0.643376,12.983840,-3.357259,-1.936963,0.583314
3.135273,0.135469,4.449213,0.646048,12.983690,-3.359767,-1.936842,0.583326
3.135717,0.135751,4.447873,0.648719,12.983533,-3.362275,-1.936720,0.583337
3.136161,0.136033,4.446530,0.651390,12.983370,-3.364783,-1.936598,0.583348
3.136604,0.136314,4.445182,0.654061,12.983201,-3.367291,-1.936474,0.583359
3.137048,0.136596,4.443830,0.656731,12.983026,-3.369800,-1.936349,0.583370
3.137491,0.136877,4.442474,0.659401,12.982845,-3.372308,-1.936223,0.583381
3.137934,0.137158,4.441114,0.662070,12.982657,-3.374816,-1.936096,0.583392
3.138378,0.137439,4.439750,0.664738,12.982463,-3.377324,-1.935967,0.583403
3.138821,0.137720,4.438383,0.667406,12.982263,-3.379832,-1.935838,0.583414
3.139264,0.138001,4.437011,0.670074,12.982057,-3.382340,-1.935707,0.583425
3.139707,0.138282,4.435635,0.672741,12.981845,-3.384848,-1.935576,0.583436
3.140150,0.138562,4.434255,0.675407,12.981626,-3.387356,-1.935443,0.583447
3.140592,0.138843,4.432871,0.678074,12.981402,-3.389864,-1.935309,0.583458
3.141035,0.139123,4.431484,0.680739,12.981171,-3.392372,-1.935174,0.583469
3.141478,0.139404,4.430092,0.683404,12.980934,-3.394880,-1.935038,0.583480
3.141920,0.139684,4.428696,0.686069,12.980691,-3.397388,-1.934901,0.583490
3.142363,0.139964,4.427297,0.688733,12.980442,-3.399895,-1.934762,0.583501
3.142805,0.140244,4.425893,0.691396,12.980186,-3.402403,-1.934623,0.583512
3.143247,0.140524,4.424485,0.694059,12.979924,-3.404911,-1.934482,0.583522
3.143689,0.140804,4.423074,0.696722,12.979657,-3.407419,-1.934341,0.583533
3.144131,0.141083,4.421658,0.699384,12.979383,-3.409926,-1.934198,0.583544
3.144573,0.141363,4.420238,0.702045,12.979103,-3.412434,-1.934054,0.583554
3.145015,0.141642,4.418815,0.704706,12.978816,-3.414942,-1.933909,0.583565
3.145457,0.141921,4.417387,0.707366,12.978524,-3.417449,-1.933763,0.583575
3.145899,0.142201,4.415956,0.710026,12.978225,-3.419957,-1.933616,0.583586
3.146340,0.142480,4.414520,0.712685,12.977921,-3.422464,-1.933467,0.583596
3.146782,0.142759,4.413081,0.715344,12.977610,-3.424972,-1.933318,0.583607
3.147224,0.143038,4.411638,0.718002,12.977293,-3.427479,-1.933167,0.583617
3.147665,0.143316,4.410190,0.720660,12.976969,-3.429986,-1.933016,0.583628
3.148106,0.143595,4.408739,0.723317,12.976640,-3.432494,-1.932863,0.583638
3.148547,0.143873,4.407284,0.725973,12.976305,-3.435001,-1.932709,0.583648
3.148989,0.144152,4.405824,0.728629,12.975963,-3.437508,-1.932554,0.583659
3.149430,0.144430,4.404361,0.731285,12.975615,-3.440016,-1.932398,0.583669
3.149871,0.144708,4.402894,0.733940,12.975261,-3.442523,-1.932241,0.583679
3.150311,0.144986,4.401423,0.736594,12.974901,-3.445030,-1.932083,0.583689
3.150752,0.145264,4.399948,0.739247,12.974535,-3.447537,-1.931923,0.583700
3.151193,0.145542,4.398469,0.741901,12.974163,-3.450044,-1.931763,0.583710
3.151634,0.145820,4.396986,0.744553,12.973784,-3.452551,-1.931601,0.583720
3.152074,0.146098,4.395499,0.747205,12.973400,-3.455058,-1.931438,0.583730
3.152515,0.146375,4.394008,0.749856,12.973009,-3.457565,-1.931275,0.583740
3.152955,0.146653,4.392514,0.752507,12.972612,-3.460072,-1.931110,0.583750
3.153395,0.146930,4.391015,0.755157,12.972209,-3.462579,-1.930944,0.583760
3.153835,0.147207,4.389512,0.757807,12.971800,-3.465086,-1.930776,0.583770
3.154275,0.147484,4.388006,0.760456,12.971385,-3.467592,-1.930608,0.583780
3.154716,0.147761,4.386495,0.763104,12.970963,-3.470099,-1.930439,0.583790
3.155155,0.148038,4.384981,0.765752,12.970536,-3.472606,-1.930268,0.583800
3.155595,0.148315,4.383462,0.768399,12.970102,-3.475112,-1.930097,0.583810
3.156035,0.148591,4.381940,0.771046,12.969663,-3.477619,-1.929924,0.583820
3.156475,0.148868,4.380414,0.773692,12.969217,-3.480125,-1.929750,0.583829
3.156914,0.149144,4.378884,0.776337,12.968765,-3.482632,-1.929576,0.583839
3.157354,0.149420,4.377349,0.778982,12.968307,-3.485138,-1.929400,0.583849
3.157793,0.149697,4.375811,0.781626,12.967843,-3.487644,-1.929222,0.583859
3.158233,0.149973,4.374269,0.784270,12.967372,-3.490151,-1.929044,0.583868
3.158672,0.150249,4.372724,0.786913,12.966896,-3.492657,-1.928865,0.583878
3.159111,0.150524,4.371174,0.789555,12.966413,-3.495163,-1.928685,0.583888
3.159550,0.150800,4.369620,0.792197,12.965925,-3.497669,-1.928503,0.583897
3.159989,0.151076,4.368062,0.794838,12.965430,-3.500175,-1.928321,0.583907
3.160428,0.151351,4.366501,0.797478,12.964929,-3.502681,-1.928137,0.583917
3.160867,0.151627,4.364935,0.800118,12.964422,-3.505187,-1.927952,0.583926
3.161305,0.151902,4.363366,0.802757,12.963909,-3.507693,-1.927766,0.583936
3.161744,0.152177,4.361793,0.805395,12.963390,-3.510199,-1.927579,0.583945
3.162183,0.152452,4.360216,0.808033,12.962865,-3.512705,-1.927391,0.583955
3.162621,0.152727,4.358634,0.810670,12.962334,-3.515211,-1.927202,0.583964
3.163059,0.153002,4.357049,0.813307,12.961796,-3.517716,-1.927012,0.583974
3.163498,0.153276,4.355460,0.815943,12.961253,-3.520222,-1.926820,0.583983
3.163936,0.153551,4.353868,0.818578,12.960703,-3.522728,-1.926628,0.583992
3.164374,0.153825,4.352271,0.821213,12.960147,-3.525233,-1.926434,0.584002
3.164812,0.154100,4.350670,0.823846,12.959586,-3.527739,-1.926239,0.584011
3.165250,0.154374,4.349066,0.826480,12.959018,-3.530244,-1.926044,0.584020
3.165688,0.154648,4.347457,0.829112,12.958444,-3.532749,-1.925847,0.584030
3.166126,0.154922,4.345845,0.831744,12.957864,-3.535255,-1.925649,0.584039
3.166563,0.155196,4.344229,0.834375,12.957278,-3.537760,-1.925450,0.584048
3.167001,0.155470,4.342609,0.837006,12.956686,-3.540265,-1.925249,0.584057
3.167438,0.155743,4.340985,0.839636,12.956087,-3.542770,-1.925048,0.584066
3.167876,0.156017,4.339357,0.842265,12.955483,-3.545275,-1.924846,0.584076
3.168313,0.156290,4.337725,0.844893,12.954873,-3.547780,-1.924642,0.584085
3.168751,0.156564,4.336089,0.847521,12.954256,-3.550285,-1.924438,0.584094
3.169188,0.156837,4.334450,0.850148,12.953634,-3.552790,-1.924232,0.584103
3.169625,0.157110,4.332807,0.852775,12.953005,-3.555295,-1.924025,0.584112
3.170062,0.157383,4.331159,0.855400,12.952370,-3.557799,-1.923817,0.584121
3.170499,0.157656,4.329508,0.858025,12.951730,-3.560304,-1.923608,0.584130
3.170935,0.157929,4.327853,0.860650,12.951083,-3.562808,-1.923398,0.584139
3.171372,0.158201,4.326194,0.863273,12.950430,-3.565313,-1.923187,0.584148
3.171809,0.158474,4.324531,0.865896,12.949771,-3.567817,-1.922975,0.584157
3.172245,0.158746,4.322865,0.868518,12.949106,-3.570322,-1.922761,0.584166
3.172682,0.159019,4.321194,0.871140,12.948435,-3.572826,-1.922547,0.584174
3.173118,0.159291,4.319520,0.873760,12.947758,-3.575330,-1.922331,0.584183
3.173555,0.159563,4.317841,0.876380,12.947074,-3.577834,-1.922115,0.584192
3.173991,0.159835,4.316159,0.879000,12.946385,-3.580338,-1.921897,0.584201
3.174427,0.160107,4.314473,0.881618,12.945690,-3.582842,-1.921678,0.584210
3.174863,0.160378,4.312783,0.884236,12.944989,-3.585346,-1.921458,0.584218
3.175299,0.160650,4.311090,0.886853,12.944281,-3.587850,-1.921237,0.584227
3.175735,0.160921,4.309392,0.889470,12.943568,-3.590354,-1.921015,0.584236
3.176171,0.161193,4.307691,0.892085,12.942848,-3.592858,-1.920792,0.584244
3.176606,0.161464,4.305985,0.894700,12.942123,-3.595361,-1.920568,0.584253
3.177042,0.161735,4.304276,0.897314,12.941391,-3.597865,-1.920342,0.584262
3.177477,0.162006,4.302563,0.899928,12.940654,-3.600368,-1.920116,0.584270
3.177913,0.162277,4.300846,0.902540,12.939910,-3.602872,-1.919888,0.584279
3.178348,0.162548,4.299126,0.905152,12.939160,-3.605375,-1.919659,0.584287
3.178784,0.162819,4.297401,0.907764,12.938405,-3.607879,-1.919430,0.584296
3.179219,0.163089,4.295673,0.910374,12.937643,-3.610382,-1.919199,0.584304
3.179654,0.163360,4.293941,0.912984,12.936875,-3.612885,-1.918967,0.584313
3.180089,0.163630,4.292205,0.915593,12.936101,-3.615388,-1.918734,0.584321
3.180524,0.163900,4.290465,0.918201,12.935321,-3.617891,-1.918500,0.584330
3.180959,0.164170,4.288721,0.920808,12.934535,-3.620394,-1.918264,0.584338
3.181393,0.164440,4.286973,0.923415,12.933744,-3.622897,-1.918028,0.584347
3.181828,0.164710,4.285222,0.926020,12.932946,-3.625399,-1.917791,0.584355
3.182263,0.164980,4.283467,0.928626,12.932142,-3.627902,-1.917552,0.584363
3.182697,0.165250,4.281708,0.931230,12.931332,-3.630404,-1.917313,0.584372
3.183131,0.165519,4.279945,0.933833,12.930516,-3.632907,-1.917072,0.584380
3.183566,0.165789,4.278178,0.936436,12.929694,-3.635409,-1.916830,0.584388
3.184000,0.166058,4.276407,0.939038,12.928866,-3.637912,-1.916587,0.584396
3.184434,0.166327,4.274633,0.941639,12.928032,-3.640414,-1.916343,0.584405
3.184868,0.166596,4.272855,0.944239,12.927192,-3.642916,-1.916098,0.584413
3.185302,0.166865,4.271073,0.946839,12.926345,-3.645418,-1.915852,0.584421
3.185736,0.167134,4.269287,0.949438,12.925493,-3.647920,-1.915605,0.584429
3.186170,0.167403,4.267497,0.952036,12.924635,-3.650422,-1.915357,0.584437
3.186603,0.167671,4.265704,0.954633,12.923771,-3.652924,-1.915107,0.584445
3.187037,0.167940,4.263907,0.957229,12.922901,-3.655425,-1.914857,0.584454
3.187471,0.168208,4.262106,0.959825,12.922025,-3.657927,-1.914605,0.584462
3.187904,0.168476,4.260301,0.962419,12.921143,-3.660429,-1.914353,0.584470
3.188337,0.168745,4.258492,0.965013,12.920255,-3.662930,-1.914099,0.584478
3.188771,0.169013,4.256679,0.967606,12.919361,-3.665431,-1.913844,0.584486
3.189204,0.169280,4.254863,0.970199,12.918460,-3.667933,-1.913588,0.584494
3.189637,0.169548,4.253043,0.972790,12.917554,-3.670434,-1.913331,0.584502
3.190070,0.169816,4.251219,0.975381,12.916642,-3.672935,-1.913073,0.584509
3.190503,0.170083,4.249391,0.977971,12.915724,-3.675436,-1.912814,0.584517
3.190936,0.170351,4.247560,0.980560,12.914800,-3.677937,-1.912554,0.584525
3.191368,0.170618,4.245725,0.983148,12.913870,-3.680438,-1.912292,0.584533
3.191801,0.170885,4.243885,0.985735,12.912934,-3.682939,-1.912030,0.584541
3.192234,0.171153,4.242043,0.988322,12.911992,-3.685439,-1.911766,0.584549
3.192666,0.171420,4.240196,0.990907,12.911044,-3.687940,-1.911502,0.584557
3.193098,0.171686,4.238345,0.993492,12.910090,-3.690440,-1.911236,0.584564
3.193531,0.171953,4.236491,0.996076,12.909130,-3.692941,-1.910969,0.584572
3.193963,0.172220,4.234633,0.998659,12.908164,-3.695441,-1.910701,0.584580
3.194395,0.172486,4.232771,1.001241,12.907192,-3.697941,-1.910433,0.584588
3.194827,0.172753,4.230906,1.003823,12.906214,-3.700441,-1.910163,0.584595
3.195259,0.173019,4.229036,1.006403,12.905230,-3.702941,-1.909891,0.584603
3.195691,0.173285,4.227163,1.008983,12.904240,-3.705441,-1.909619,0.584611
3.196123,0.173551,4.225286,1.011562,12.903244,-3.707941,-1.909346,0.584618
3.196554,0.173817,4.223405,1.014140,12.902243,-3.710441,-1.909072,0.584626
3.196986,0.174083,4.221521,1.016717,12.901235,-3.712940,-1.908796,0.584633
3.197417,0.174349,4.219633,1.019293,12.900221,-3.715440,-1.908520,0.584641
3.197849,0.174614,4.217741,1.021868,12.899201,-3.717939,-1.908242,0.584649
3.198280,0.174880,4.215845,1.024443,12.898176,-3.720438,-1.907963,0.584656
3.198711,0.175145,4.213945,1.027017,12.897144,-3.722938,-1.907684,0.584664
3.199143,0.175410,4.212042,1.029589,12.896106,-3.725437,-1.907403,0.584671
3.199574,0.175675,4.210135,1.032161,12.895063,-3.727936,-1.907121,0.584678
3.200005,0.175940,4.208224,1.034732,12.894013,-3.730435,-1.906838,0.584686
3.200436,0.176205,4.206309,1.037302,12.892958,-3.732933,-1.906554,0.584693
3.200866,0.176470,4.204391,1.039871,12.891896,-3.735432,-1.906269,0.584701
3.201297,0.176734,4.202469,1.042440,12.890829,-3.737931,-1.905983,0.584708
3.201728,0.176999,4.200543,1.045007,12.889756,-3.740429,-1.905695,0.584715
3.202158,0.177263,4.198613,1.047573,12.888676,-3.742928,-1.905407,0.584723
3.202589,0.177528,4.196680,1.050139,12.887591,-3.745426,-1.905117,0.584730
3.203019,0.177792,4.194743,1.052704,12.886500,-3.747924,-1.904827,0.584737
3.203449,0.178056,4.192802,1.055268,12.885403,-3.750422,-1.904535,0.584745
3.203879,0.178320,4.190857,1.057830,12.884300,-3.752920,-1.904243,0.584752
3.204310,0.178584,4.188909,1.060392,12.883191,-3.755418,-1.903949,0.584759
3.204740,0.178847,4.186957,1.062953,12.882076,-3.757916,-1.903654,0.584766
3.205169,0.179111,4.185001,1.065514,12.880955,-3.760413,-1.903358,0.584774
3.205599,0.179374,4.183042,1.068073,12.879828,-3.762911,-1.903061,0.584781
3.206029,0.179638,4.181078,1.070631,12.878696,-3.765408,-1.902763,0.584788
3.206459,0.179901,4.179111,1.073188,12.877557,-3.767906,-1.902464,0.584795
3.206888,0.180164,4.177141,1.075745,12.876412,-3.770403,-1.902164,0.584802
3.207318,0.180427,4.175166,1.078300,12.875262,-3.772900,-1.901862,0.584809
3.207747,0.180690,4.173188,1.080855,12.874105,-3.775397,-1.901560,0.584816
3.208176,0.180952,4.171206,1.083409,12.872943,-3.777894,-1.901256,0.584823
3.208606,0.181215,4.169220,1.085961,12.871775,-3.780391,-1.900952,0.584830
3.209035,0.181478,4.167231,1.088513,12.870600,-3.782887,-1.900646,0.584837
3.209464,0.181740,4.165238,1.091064,12.869420,-3.785384,-1.900340,0.584844
3.209893,0.182002,4.163241,1.093614,12.868234,-3.787880,-1.900032,0.584851
3.210322,0.182264,4.161240,1.096163,12.867042,-3.790377,-1.899723,0.584858
3.210750,0.182526,4.159236,1.098711,12.865844,-3.792873,-1.899413,0.584865
3.211179,0.182788,4.157228,1.101258,12.864641,-3.795369,-1.899102,0.584872
3.211608,0.183050,4.155217,1.103804,12.863431,-3.797865,-1.898790,0.584879
3.212036,0.183312,4.153201,1.106349,12.862215,-3.800361,-1.898477,0.584886
3.212464,0.183573,4.151182,1.108893,12.860994,-3.802857,-1.898163,0.584893
3.212893,0.183835,4.149159,1.111436,12.859766,-3.805352,-1.897848,0.584900
3.213321,0.184096,4.147133,1.113978,12.858533,-3.807848,-1.897531,0.584906
3.213749,0.184357,4.145103,1.116520,12.857294,-3.810343,-1.897214,0.584913
3.214177,0.184618,4.143069,1.119060,12.856049,-3.812839,-1.896895,0.584920
3.214605,0.184879,4.141031,1.121599,12.854798,-3.815334,-1.896576,0.584927
3.215033,0.185140,4.138990,1.124138,12.853541,-3.817829,-1.896255,0.584934
3.215461,0.185401,4.136945,1.126675,12.852278,-3.820324,-1.895934,0.584940
3.215888,0.185662,4.134896,1.129211,12.851009,-3.822819,-1.895611,0.584947
3.216316,0.185922,4.132844,1.131747,12.849735,-3.825313,-1.895287,0.584954
3.216744,0.186182,4.130788,1.134281,12.848454,-3.827808,-1.894962,0.584960
3.217171,0.186443,4.128728,1.136815,12.847168,-3.830302,-1.894636,0.584967
3.217598,0.186703,4.126665,1.139347,12.845875,-3.832797,-1.894309,0.584974
3.218026,0.186963,4.124598,1.141878,12.844577,-3.835291,-1.893981,0.584980
3.218453,0.187223,4.122527,1.144409,12.843273,-3.837785,-1.893652,0.584987
3.218880,0.187483,4.120452,1.146938,12.841963,-3.840279,-1.893322,0.584993
3.219307,0.187742,4.118374,1.149467,12.840647,-3.842773,-1.892990,0.585000
3.219734,0.188002,4.116293,1.151994,12.839326,-3.845267,-1.892658,0.585007
3.220160,0.188261,4.114207,1.154521,12.837998,-3.847760,-1.892324,0.585013
3.220587,0.188520,4.112118,1.157046,12.836665,-3.850254,-1.891990,0.585020
3.221014,0.188780,4.110025,1.159571,12.835325,-3.852747,-1.891654,0.585026
3.221440,0.189039,4.107929,1.162094,12.833980,-3.855240,-1.891318,0.585032
3.221867,0.189298,4.105829,1.164616,12.832629,-3.857733,-1.890980,0.585039
3.222293,0.189556,4.103725,1.167138,12.831272,-3.860226,-1.890641,0.585045
3.222719,0.189815,4.101617,1.169658,12.829909,-3.862719,-1.890301,0.585052
3.223145,0.190074,4.099506,1.172177,12.828541,-3.865212,-1.889960,0.585058
3.223571,0.190332,4.097391,1.174696,12.827166,-3.867705,-1.889618,0.585065
3.223997,0.190590,4.095273,1.177213,12.825786,-3.870197,-1.889275,0.585071
3.224423,0.190849,4.093151,1.179729,12.824399,-3.872689,-1.888931,0.585077
3.224849,0.191107,4.091025,1.182244,12.823007,-3.875182,-1.888586,0.585084
3.225275,0.191365,4.088896,1.184758,12.821609,-3.877674,-1.888240,0.585090
3.225700,0.191623,4.086763,1.187272,12.820206,-3.880166,-1.887893,0.585096
3.226126,0.191880,4.084626,1.189784,12.818796,-3.882657,-1.887544,0.585102
3.226551,0.192138,4.082486,1.192295,12.817380,-3.885149,-1.887195,0.585109
3.226977,0.192395,4.080342,1.194805,12.815959,-3.887641,-1.886844,0.585115
3.227402,0.192653,4.078194,1.197314,12.814532,-3.890132,-1.886493,0.585121
3.227827,0.192910,4.076043,1.199822,12.813099,-3.892623,-1.886140,0.585127
3.228252,0.193167,4.073888,1.202328,12.811660,-3.895115,-1.885786,0.585134
3.228677,0.193424,4.071730,1.204834,12.810215,-3.897606,-1.885432,0.585140
3.229102,0.193681,4.069567,1.207339,12.808764,-3.900097,-1.885076,0.585146
3.229527,0.193938,4.067402,1.209843,12.807308,-3.902587,-1.884719,0.585152
3.229951,0.194195,4.065232,1.212345,12.805846,-3.905078,-1.884361,0.585158
3.230376,0.194451,4.063059,1.214847,12.804378,-3.907568,-1.884002,0.585164
3.230800,0.194708,4.060883,1.217347,12.802904,-3.910059,-1.883642,0.585170
3.231225,0.194964,4.058702,1.219847,12.801424,-3.912549,-1.883281,0.585176
3.231649,0.195220,4.056518,1.222345,12.799938,-3.915039,-1.882919,0.585182
3.232073,0.195476,4.054331,1.224842,12.798447,-3.917529,-1.882556,0.585188
3.232498,0.195732,4.052140,1.227338,12.796950,-3.920019,-1.882191,0.585194
3.232922,0.195988,4.049945,1.229833,12.795447,-3.922509,-1.881826,0.585200
3.233346,0.196244,4.047747,1.232327,12.793938,-3.924998,-1.881460,0.585206
3.233769,0.196499,4.045545,1.234820,12.792423,-3.927488,-1.881092,0.585212
3.234193,0.196755,4.043339,1.237312,12.790902,-3.929977,-1.880724,0.585218
3.234617,0.197010,4.041130,1.239803,12.789376,-3.932466,-1.880354,0.585224
3.235041,0.197265,4.038917,1.242293,12.787844,-3.934955,-1.879983,0.585230
3.235464,0.197520,4.036701,1.244781,12.786306,-3.937444,-1.879612,0.585236
3.235887,0.197775,4.034481,1.247269,12.784762,-3.939932,-1.879239,0.585242
3.236311,0.198030,4.032257,1.249755,12.783212,-3.942421,-1.878865,0.585248
3.236734,0.198285,4.030030,1.252240,12.781657,-3.944909,-1.878490,0.585254
3.237157,0.198539,4.027799,1.254724,12.780096,-3.947398,-1.878114,0.585260
3.237580,0.198794,4.025565,1.257207,12.778529,-3.949886,-1.877737,0.585265
3.238003,0.199048,4.023327,1.259689,12.776956,-3.952374,-1.877359,0.585271
3.238426,0.199302,4.021086,1.262170,12.775377,-3.954862,-1.876980,0.585277
3.238849,0.199557,4.018840,1.264650,12.773793,-3.957349,-1.876600,0.585283
3.239271,0.199811,4.016592,1.267128,12.772202,-3.959837,-1.876219,0.585288
3.239694,0.200064,4.014339,1.269606,12.770606,-3.962324,-1.875837,0.585294
3.240116,0.200318,4.012084,1.272082,12.769005,-3.964812,-1.875453,0.585300
3.240539,0.200572,4.009824,1.274558,12.767397,-3.967299,-1.875069,0.585306
3.240961,0.200825,4.007561,1.277032,12.765784,-3.969786,-1.874684,0.585311
3.241383,0.201079,4.005295,1.279505,12.764164,-3.972273,-1.874297,0.585317
3.241805,0.201332,4.003024,1.281976,12.762539,-3.974759,-1.873910,0.585323
3.242227,0.201585,4.000751,1.284447,12.760908,-3.977246,-1.873521,0.585328
3.242649,0.201838,3.998473,1.286917,12.759272,-3.979732,-1.873131,0.585334
3.243071,0.202091,3.996192,1.289385,12.757630,-3.982218,-1.872741,0.585340
3.243493,0.202344,3.993908,1.291852,12.755981,-3.984705,-1.872349,0.585345
3.243915,0.202597,3.991620,1.294319,12.754327,-3.987190,-1.871956,0.585351
3.244336,0.202849,3.989328,1.296784,12.752668,-3.989676,-1.871562,0.585356
3.244758,0.203102,3.987033,1.299248,12.751002,-3.992162,-1.871167,0.585362
3.245179,0.203354,3.984735,1.301710,12.749331,-3.994647,-1.870772,0.585367
3.245600,0.203606,3.982432,1.304172,12.747654,-3.997133,-1.870375,0.585373
3.246021,0.203858,3.980127,1.306632,12.745971,-3.999618,-1.869977,0.585378
3.246442,0.204110,3.977817,1.309091,12.744283,-4.002103,-1.869577,0.585384
3.246863,0.204362,3.975504,1.311550,12.742588,-4.004588,-1.869177,0.585389
3.247284,0.204614,3.973188,1.314006,12.740888,-4.007073,-1.868776,0.585395
